"","n_worker","n_projects","coef","price","premium","price_level","se","gini","n_skills","n_clusters","skill","ngbr_price","ngbr_share","ngbr_share_acc","ngbr_name","ngbr_price_res","degree","between","closeness","eigenvector","pagerank","cluster","cluster_name","degree_weighted","pagerank_weighted","ai_skills"
"552",63,66,0.234703065427313,1.26453322934623,-35.7386321716621,21.9895347297297,0.0765223401800197,0.554621848739496,85,6,"travel-planning",0.926990576065065,0.285714285714286,0.301587301587302,"administrative-support, travel-agent, virtual-assistant",0.0682724173580423,23,1186.39285891532,0.000237755587256301,0.00117152572279327,0.000480167068740588,7,"Admin + Mgmt",2.90657358947284,0.000350860673658051,0
"553",37,34,0.00703617864028132,1.00706099070511,-8.56640615099413,31.272972972973,0.107900518481344,0.368544600938967,132,7,"trello",1.24494495639459,0.235294117647059,0.264705882352941,"project-management, project-scheduling, virtual-assistant",0.278686576454196,39,3202.89108342919,0.000257201646090535,0.000115200309976309,0.000473426157879565,7,"Admin + Mgmt",4.56093259378978,0.000612851564104015,0
"554",25,28,-0.29584622987129,0.743901809102691,-18.3626873504961,27.9236666666667,0.120297278925923,0.531268264172998,29,3,"wave-accounting",0.84876352720309,0.296296296296296,0.555555555555556,"accounting, bookkeeping, intuit-quickbooks",-0.0829049972639574,14,901.588931373514,0.00020669698222406,1.02368193816906e-05,0.000336993269658305,6,"Finance + Legal",2.23993560757541,0.000786124241674252,0
"555",103,133,-0.1697928514068,0.84383959867858,-12.4359843137961,29.957642362963,0.0575237285183338,0.692460317460317,84,6,"xero",0.84876352720309,0.296875,0.6171875,"accounting, bookkeeping, intuit-quickbooks",-0.104374062707065,31,470.977314012746,0.000228102189781022,4.1292306189123e-05,0.000880455256423131,6,"Finance + Legal",2.91464309204909,0.000421700659612852,0
"556",36,38,-0.28969183501344,0.748494191744133,11.6178845448043,38.1707894736842,0.107195033460849,0.482167352537723,30,2,"accounting-basics",0.807991617892694,0.526315789473684,0.605263157894737,"accounting-software, balance-sheets, bank-reconciliation",-0.219127849136284,19,78.4086102743253,0.000209907640638119,9.74498828944968e-05,0.000573972455899407,6,"Finance + Legal",2.37908201456301,0.000414680908733512,0
"557",28,29,-0.0894727474843043,0.914413184844413,21.7480998033533,41.6333333333333,0.120409267430826,0.476620328579166,29,2,"accounting-software",0.752685286859268,0.551724137931034,0.655172413793103,"accounting-basics, balance-sheets, bank-reconciliation",-0.300947833078331,19,31.5462828004981,0.000209073803052478,6.51529602732688e-05,0.000488230361585892,6,"Finance + Legal",2.2162358976735,0.000273987428336687,0
"558",141,156,-0.174955896906461,0.839494044237135,-11.0389233955233,30.4362092795031,0.0529797028255384,0.520885981864129,31,4,"accounts-payable",0.766633719726044,0.7,0.7,"accounts-receivable, balance-sheets, bank-reconciliation",-0.191343207569836,18,1.75735930735931,0.000185425551641016,9.47371824206386e-05,0.0005220474800532,6,"Finance + Legal",2.21585645214704,0.000231962189537615,0
"559",132,146,-0.235292691217301,0.790339490344462,-19.1449635569786,27.6691786184211,0.0542921024451395,0.527698458023986,34,4,"accounts-receivable",0.783018571023602,0.655172413793103,0.689655172413793,"accounts-payable, balance-sheets, bank-reconciliation",-0.145854331834928,20,123.110746244473,0.000210970464135021,7.66692937201931e-05,0.000505914016525621,6,"Finance + Legal",2.34571400400753,0.000210487293519044,0
"560",33,35,-0.289709760614807,0.748480774655881,-0.211800896309122,34.1283783783784,0.108651867912126,0.5222681359045,33,4,"balance-sheets",0.796971476253129,0.571428571428571,0.6,"accounts-payable, accounts-receivable, bank-reconciliation",-0.195966797477522,20,0,0.000205930807248764,8.69039038640871e-05,0.000619782488588759,6,"Finance + Legal",2.38751317251347,0.000547432895965185,0
"561",25,23,0.179822792685292,1.19700522624443,62.0643220027106,55.41,0.131517604089789,0.407058823529412,68,7,"ms-excel",1.28071199423238,0.333333333333333,0.380952380952381,"financial-analysis, financial-modelling, microsoft-excel",0.139792054367624,34,6487.24823548907,0.000254452926208651,1.44891074469066e-05,0.000391798245817499,6,"Finance + Legal",4.5162522198635,0.000565712872157152,0
"562",22,22,0.0173278522239722,1.01747885035223,26.4007862539464,43.225,0.140135200017303,0.393948044533257,31,4,"quick-books-online",0.77409152190293,0.4,0.45,"accounting-basics, bookkeeping, quickbooks",-0.290997661949631,19,228.28978310123,0.000222667557336896,5.29084195304987e-06,0.000330218724670813,6,"Finance + Legal",2.27926525053326,0.00024742946705975,0
"563",466,813,-0.210945199231642,0.809818444338286,-14.7331557804472,29.2350392219599,0.0262132470152693,0.522972972972973,36,4,"quickbooks",0.757845671849431,0.484848484848485,0.515151515151515,"accounting-basics, bank-reconciliation, bookkeeping",-0.187836358032215,21,146.213867248858,0.000217722621380361,7.30912150950291e-06,0.000452773392554423,6,"Finance + Legal",2.30727815227718,0.000427498469305304,0
"564",45,53,0.0374928000273672,1.03820452201077,-20.3446946950038,27.2487222222222,0.0892360894641075,0.497943722943723,56,5,"adobe-acrobat",0.966115332846673,0.212765957446809,0.297872340425532,"adobe-indesign, adobe-pdf, adobe-photoshop",0.0419180842156439,16,895.016638350285,0.000234576589256392,6.58650715721538e-05,0.000294328196777813,3,"Design",2.67864047623362,0.000460835216283199,0
"565",33,31,0.208650619724154,1.23201448176812,-7.5230555435903,31.6293939393939,0.114174618347918,0.353497635051033,103,6,"asana",0.867982968524779,0.206896551724138,0.241379310344828,"email-handling, virtual-assistant, wordpress",-0.101735823101917,28,4375.4572127845,0.000260688216892596,3.43779637796768e-05,0.000328397644665064,7,"Admin + Mgmt",2.89229676247353,0.00041972529813084,0
"566",107,110,0.210474149592037,1.23426314660391,38.0464474461381,47.1712068965517,0.0613812665052696,0.419931685754471,63,6,"budget",1.11558059797797,0.35,0.45,"budgeting, communication, process",0.023814682520423,27,3384.83211744498,0.000245579567779961,4.22798558971569e-05,0.000427265530517319,7,"Admin + Mgmt",3.67677166181494,0.000533588328293472,0
"567",73,80,0.743811341588655,2.10393908316643,112.698595848279,72.6018525287356,0.0704324300710662,0.48018278018278,126,7,"business-coaching",1.51840137548111,0.220588235294118,0.235294117647059,"business-analysis, business-plans, marketing-strategy",0.294966796772857,30,1171.83549869579,0.000253613999492772,0.000238273586791643,0.000556410565487907,6,"Finance + Legal",5.16438278259856,0.000482704243076338,0
"568",66,68,0.177284915061596,1.19397122505561,61.5339301391291,55.1981768571429,0.0789853048022155,0.511949849810631,93,6,"business-intelligence",1.16674990975881,0.2,0.276923076923077,"data-analysis, data-visualization, sql",0.0269995058295273,38,4084.32562659333,0.000273000273000273,2.95138182882431e-06,0.000645506120732177,1,"Software + Tech",4.24415332360066,0.00947209652235097,0
"569",31,32,0.587112681638973,1.7987872388626,100.289688529677,68.4565625,0.11608201352027,0.439182768451061,77,6,"business-valuation",1.62577685906717,0.3125,0.375,"business-analysis, business-plans, financial-modeling",0.420294074264142,39,7552.82307995504,0.000269469145782808,0.000127541314271677,0.000448345669006871,6,"Finance + Legal",5.95613374604362,0.000481604102302473,0
"570",24,23,0.366921121188114,1.44328407009244,124.239574076365,76.6458333333333,0.134043728321262,0.151529868868383,71,6,"cloud-computing",0.99599785063692,0.105263157894737,0.157894736842105,"html, javascript, written",-0.243988125349878,43,12661.6046579803,0.000277315585135885,2.12159372166848e-06,0.000324590568359346,1,"Software + Tech",3.74614723104612,0.000738736045117849,0
"571",518,514,0.00544852070804686,1.00546339089157,-16.0788106380465,28.7533972759857,0.028397339601067,0.686654751266011,198,7,"communication",0.836714103361275,0.341584158415842,0.440594059405941,"data-entry, email-communication, virtual",-0.103895453375822,44,0,0.000156936597614564,0.000728302298308176,0.00246781444797243,7,"Admin + Mgmt",3.16628483649295,0.00108230932896186,0
"572",49,50,0.271616402649625,1.31208359297449,78.6781953325772,61.0592307692308,0.0911163220906473,0.158167036215817,33,4,"compliance",1.13716550307945,0.125,0.125,"corporate-law, recruiting, research",-0.0333990578108185,19,6704.10675339275,0.000249500998003992,3.69821956199598e-05,0.000236998660667781,7,"Admin + Mgmt",3.34831443303055,0.000394987582614733,0
"573",35,34,0.0879203896405086,1.09190119192156,30.6173279198673,44.6622541666667,0.109736761153213,0.391714346259801,66,6,"computer-networking",0.924923998974708,0.25,0.321428571428571,"microsoft-windows-server, network-administration, windows-administration",-0.150153063726308,38,4598.28888020466,0.00026638252530634,1.89790595633071e-06,0.000599191624909624,1,"Software + Tech",3.36449073746918,0.000380235315630989,0
"574",53,52,0.345020760460664,1.41201923353313,40.8387860008165,48.1458673214286,0.0880257080398609,0.454242850445382,90,6,"corporate-finance",1.25009017373396,0.1875,0.229166666666667,"financial-analysis, financial-modeling, microsoft-excel",0.15207937058084,37,1706.58452444096,0.000256213169356905,6.58464255003567e-06,0.000545025214522309,6,"Finance + Legal",4.5139730007565,0.0023003253583672,0
"575",110,173,0.441745844392288,1.55542037138387,149.778233507087,84.9643513259668,0.0522652563954252,0.713760607854746,72,6,"corporate-law",1.17096137903187,0.368421052631579,0.453947368421053,"contract-law, legal-consulting, legal-writing",-0.100486724484052,30,182.260570875565,0.000222271615914648,6.53115003925849e-06,0.00152597197148655,6,"Finance + Legal",3.98267077639071,0.000377849913357912,0
"576",28,28,0.602270613087883,1.82626082787768,83.2423726062929,62.6410221428571,0.123919968736032,0.354366197183099,75,6,"corporate-strategy",1.45978675781075,0.259259259259259,0.259259259259259,"business-analysis, marketing-strategy, strategic-planning",0.281412590376141,32,3709.66352062645,0.000257466529351184,4.20338806697108e-06,0.000372716151557933,6,"Finance + Legal",5.05923537697633,0.000542223061927468,0
"577",25,23,0.497125248665757,1.64398841318106,100.899583684399,68.6730769230769,0.128584563988351,0.275645342312009,55,7,"cryptocurrency",1.08239514784694,0.142857142857143,0.19047619047619,"article-writing, blockchain, content-writing",-0.124051871586607,16,3678.93299969393,0.000255819902788437,1.20585522858983e-06,0.000287284211472814,5,"Writing",3.00103657992749,0.000680219719373603,0
"578",49,50,0.037265493075484,1.03796855772462,36.6283810460471,46.7108,0.0937418560471361,0.538096974115931,65,6,"data-modeling",1.06225640089008,0.34,0.34,"data-analysis, data-science, microsoft-excel",-0.0265145630016644,37,3151.05372877463,0.000260078023407022,2.01890926215306e-05,0.000632271598010015,1,"Software + Tech",3.83572066579497,0.000442407207020088,0
"579",35,29,0.166923391088441,1.18166373586809,-35.7311337435893,21.9861111111111,0.109476316334084,0.504524886877828,78,7,"executive-assistant",0.855707675783634,0.392857142857143,0.392857142857143,"administrative-support, email-handling, virtual-assistant",-0.00296293845232418,15,875.228435735196,0.000247647350173353,0.000373732920932887,0.000298720587052425,7,"Admin + Mgmt",2.31729934349057,0.000506854538456695,0
"580",68,78,0.411494370330659,1.50907121221258,73.2388996703569,59.1803884810127,0.0745226569297772,0.677136704537016,67,6,"financial-forecasting",1.25009017373396,0.435897435897436,0.641025641025641,"financial-analysis, financial-modeling, microsoft-excel",0.089069052917469,26,52.4959898578922,0.00022158209616663,4.46052812377466e-05,0.000872035650876751,6,"Finance + Legal",4.0729144672573,0.000304713507059361,0
"581",35,37,0.429360332209071,1.53627450386064,126.701679697177,77.4589473684211,0.107059292268025,0.63425634571009,42,6,"financial-forecasts",1.52459422167482,0.594594594594595,0.72972972972973,"financial-analysis, financial-modelling, financial-projection",0.281385943678492,21,669.787437111503,0.000246426811237063,1.92687352046966e-05,0.000659506480061779,6,"Finance + Legal",4.64166131631246,0.000394259561825943,0
"582",189,238,0.426356503095663,1.53166672173946,80.3943413238817,61.4476927649402,0.0424580132509993,0.688200904260405,138,6,"financial-modeling",1.242558337225,0.220264317180617,0.444933920704846,"financial-analysis, financial-forecasting, microsoft-excel",0.0700572820256498,41,0,0.000205086136177194,0.000158446149509733,0.00200116746367586,6,"Finance + Legal",4.61432993236932,0.000733792174722189,0
"583",21,22,0.441390087012783,1.55486711752642,122.181418289561,75.9468181818182,0.140379763907454,0.56273327591157,27,6,"financial-plans",1.49550832855013,0.727272727272727,0.727272727272727,"financial-analysis, financial-forecasts, financial-projection",0.258319934878292,14,203.255865627749,0.00023696682464455,1.20953158714217e-05,0.000434244011746472,6,"Finance + Legal",3.94673221596088,0.00459336006454741,0
"584",31,34,0.453634423163572,1.57402246612733,137.929814406226,81.2951428571429,0.111634846933921,0.603362108132667,31,6,"financial-projection",1.51201156758592,0.676470588235294,0.705882352941177,"financial-analysis, financial-forecasts, financial-modelling",0.254043260103358,15,93.9914759513377,0.000226398007697532,1.916745103569e-05,0.000629040577306536,6,"Finance + Legal",4.09460322966992,0.000560012942746567,0
"585",27,26,0.176580102612837,1.193129995762,109.606234156672,71.6428571428571,0.124308193951395,0.407908163265306,56,6,"financial-services-industry",1.34538008206225,0.291666666666667,0.291666666666667,"business-plans, business-services, technology",0.126005726370181,28,515.276830807857,0.00021982853374368,6.93273803158386e-06,0.00044903712981678,6,"Finance + Legal",4.4830815773477,0.000692725081310005,0
"586",70,71,0.315276101391938,1.37063769369366,19.2019124682729,40.7555701265823,0.0738486551242325,0.545403311025009,85,7,"financial-writing",0.94409724101373,0.202898550724638,0.27536231884058,"article-writing, content-writing, creative-writing",-0.103029311291506,22,596.029777534324,0.000240096038415366,6.18871135923512e-05,0.000412236888578966,5,"Writing",2.9182446520719,0.000451921368198893,0
"587",91,103,0.433932186583093,1.54331420715807,88.2292572577079,64.2553838679245,0.0646187655011563,0.615536444381785,41,6,"forecasting",1.52459422167482,0.678571428571429,0.785714285714286,"financial-analysis, financial-modelling, financial-projection",0.338450397581923,21,441.90494696773,0.000238606537819136,1.28790746212005e-05,0.000544667620678951,6,"Finance + Legal",4.64166131631246,0.000780401265333407,0
"588",176,168,-0.0159857335485348,0.984141360160083,-17.7099892485786,28.1634067857143,0.0470355184420372,0.621258334983825,187,7,"google-apps",0.854291965363484,0.232394366197183,0.246478873239437,"email-handling, google-docs, virtual-assistant",-0.0799869614316037,24,408.621853815839,0.000230520977408944,0.00110661483804283,0.000750176057141452,7,"Admin + Mgmt",2.71498585275889,0.000260355408217304,0
"589",121,131,-0.283359986374315,0.753248579821839,-32.2117381010371,23.2047786956522,0.0560024166727335,0.61579528718704,97,6,"google-spreadsheet",0.799819283301084,0.236842105263158,0.342105263157895,"data-entry, microsoft-excel, research",-0.0753240974480398,15,123.084088142125,0.000225784601490178,0.000406201035761647,0.00047260732986807,7,"Admin + Mgmt",2.16595077098893,0.00113166310368701,0
"590",27,39,0.443146606810666,1.55760067247029,154.597326239291,86.9556613636364,0.0994063374390809,0.569322892676186,39,5,"international-tax-law",1.2617858531265,0.529411764705882,0.558823529411765,"corporate-tax, tax-law, tax-preparation",-0.0167361474783273,32,3056.72700514003,0.000252016129032258,4.77919530395588e-06,0.000497577651885997,6,"Finance + Legal",4.37301653282529,0.000590134102723657,0
"591",36,35,0.224464779017664,1.25165262613663,15.0205570325904,39.3336438888889,0.109381314345856,0.33677370030581,109,7,"inventory-management",0.786854650166118,0.241379310344828,0.241379310344828,"administrative-support, data-entry, virtual-assistant",-0.249428250907082,38,8412.24246161814,0.000256344527044348,3.09209881895019e-06,0.00036167467941341,7,"Admin + Mgmt",2.86225158516062,0.000442155101937452,0
"592",41,38,0.31465946240372,1.36979276558759,40.5968651119988,48.0687707142857,0.101216792217166,0.436703296703297,78,6,"investment-research",1.27192420622192,0.222222222222222,0.333333333333333,"financial-analysis, financial-modeling, research",0.1744027547389,33,4189.66063098293,0.000256476019492177,1.37676696014486e-05,0.000415801063108814,6,"Finance + Legal",4.44729260466718,0.000449935417282722,0
"593",50,55,-0.00639506628151998,0.993625338634751,29.8212580218956,44.3847368421053,0.0870751920333928,0.585445560337956,82,6,"laravel-framework",1.01246845069796,0.333333333333333,0.529411764705882,"html5, javascript, php",-0.0607053476069183,36,1430.92223584762,0.000250878073256397,4.37922934106543e-05,0.000522091827648251,1,"Software + Tech",3.62819986766547,0.00031142582446172,0
"594",17,22,-0.0001464233730902,0.999853587346289,54.0071885609392,52.6590909090909,0.140000098874835,0.423280423280423,63,5,"lead-nurturing",1.08472667587641,0.5,0.5,"copywriting, email-marketing, lead-generation",-0.0406445156290827,25,521.887040330371,0.000233045910044279,6.22443841152178e-05,0.000394055311107348,4,"Marketing",3.49160047356823,0.000681554539069169,0
"595",28,23,-0.0530154640725008,0.948365346778423,26.2428039849285,43.1696428571429,0.124026224834226,0.352472200853207,79,6,"marketing-and-sales",1.36040547390741,0.217391304347826,0.260869565217391,"business-plans, business-services, marketing-strategy",0.295707593596587,25,3013.61628496485,0.000240615976900866,7.97822025290771e-06,0.000401758594395403,6,"Finance + Legal",4.37897629197894,0.0002238775379575,0
"596",69,67,0.215146301744811,1.24004330419469,41.4005807907497,48.332,0.0785622506174122,0.505845291639894,184,7,"marketing-management",1.10549700551313,0.238805970149254,0.358208955223881,"email-marketing, marketing-strategy, social-media-marketing",0.00630799335553407,24,46.2285567043755,0.000216919739696312,0.000609390053162632,0.000596445067843129,4,"Marketing",3.51332899280919,0.00180994840699931,0
"597",23,37,-0.224236065764697,0.799126465700919,-31.1715190302899,23.54575,0.103750404907366,0.414116349600221,39,4,"medical-billing-coding",0.799301954641665,0.238095238095238,0.285714285714286,"accounts-receivable-management, data-entry, medical-records-research",-0.0802955867003505,12,430.204543415866,0.000229832222477591,0.00012667662048724,0.000364809279549325,7,"Admin + Mgmt",1.98619074227762,0.000297156784974021,0
"598",63,115,-0.180563374629738,0.834799773893911,-4.81206675003067,32.5587046016949,0.0606726933805744,0.582037392975712,59,7,"microsoft-access",0.93656316898409,0.266666666666667,0.366666666666667,"database-design, microsoft-access-programming, microsoft-excel",-0.0419978895975944,25,772.799636992962,0.000245098039215686,2.52585325542601e-05,0.000593850514207572,7,"Admin + Mgmt",3.01468054310484,0.000713832954146794,0
"599",69,70,0.0127897374095774,1.01287187590413,9.47279497093423,37.4352702702703,0.0767436196407217,0.556919642857143,64,6,"microsoft-excel-powerpivot",0.987002208564331,0.17910447761194,0.26865671641791,"data-analysis, excel-vba, microsoft-excel",-0.0341760064002922,25,1250.17843325479,0.000252780586450961,5.01503922782654e-05,0.000482626220222703,7,"Admin + Mgmt",3.17703754823925,0.000322568586529905,0
"600",40,68,0.105872934305784,1.11168061106313,72.9744258330693,59.0989231884058,0.0804527229835833,0.467720550739419,53,5,"microsoft-exchange-server",1.08322609167388,0.230769230769231,0.25,"microsoft-active-directory, microsoft-windows-server, ms-office-365",-0.0773744083202752,34,529.626656366248,0.000234137204401779,1.58222306519564e-06,0.000957881636090463,1,"Software + Tech",3.819845728913,0.000358410055748411,0
"601",30,29,0.290807294075974,1.33750681362749,13.0113717151865,38.6477266666667,0.119784116787556,0.325968163459254,69,7,"organizational-development",0.957759686426988,0.172413793103448,0.172413793103448,"human-resource-management, research, virtual-assistant",-0.0731514260824738,24,6153.99402640296,0.000264970853206147,2.73858636613433e-06,0.000306082247717131,7,"Admin + Mgmt",3.04381184000214,0.000424756276446444,0
"602",25,24,0.0233461327223478,1.023620786885,-15.5511541381889,28.8844,0.131132255195451,0.325132054489853,66,5,"payment-processing",0.776731621418261,0.217391304347826,0.304347826086957,"administrative-support, data-entry, intuit-quickbooks",-0.165265970791565,23,5145.55643250591,0.000263296471827277,1.11867919804056e-06,0.000250180560081318,7,"Admin + Mgmt",2.43543750628623,0.000344757161590609,0
"603",33,32,-0.0556915337327858,0.945830847807479,-22.034352944069,26.6689682857143,0.110860776846287,0.428492239467849,82,6,"property-management",0.951261255479658,0.258064516129032,0.354838709677419,"bookkeeping, real-estate-management, virtual-assistant",0.0336308407121155,29,1133.11742848448,0.000237868696479543,0.000128309926510655,0.000381191990305579,7,"Admin + Mgmt",3.20317805880435,0.000389138639620496,0
"604",48,50,0.201750951430502,1.22354324846721,60.6393562451193,54.9045137735849,0.0909161468619676,0.524063530116871,71,6,"real-estate-law",1.08493615708719,0.377777777777778,0.377777777777778,"contract-law, legal-research, legal-writing",-0.0531854034941756,25,618.112465552292,0.000228102189781022,3.00626188656334e-06,0.00058097659224067,6,"Finance + Legal",3.49227476757337,0.00304011704175983,0
"605",55,51,0.222436275350034,1.24911621762064,-4.62257824746016,32.6215584482759,0.0861493816062583,0.459767441860465,100,7,"real-estate-management",0.894436052203472,0.204081632653061,0.26530612244898,"microsoft-excel, real-estate-appraisal, virtual-assistant",-0.0847139080037528,21,1220.11768283224,0.000243427458617332,0.000122377005180979,0.000426390787225816,7,"Admin + Mgmt",2.72313063004223,0.000992299956970908,0
"606",44,47,0.46942510954508,1.59907463617536,61.8580272493369,55.3230665306122,0.0936191596011358,0.330082085948817,109,6,"saas",1.23284407327833,0.142857142857143,0.166666666666667,"content-writing, copywriting, startup-consulting",0.092403576036282,23,3171.50501788221,0.000266880170803309,3.65140858505661e-06,0.000291805770129739,6,"Finance + Legal",3.86557546090674,0.000742831154834202,0
"607",53,78,0.248412501208031,1.28198864500393,64.044087751829,56.046049382716,0.0732575298938436,0.692225998300765,44,5,"salesforce-apex",1.31851605216517,0.310810810810811,0.486486486486487,"salesforce-app-development, salesforce.com, visualforce",0.174110983997433,19,1372.57744926887,0.000240038406144983,3.63884226784944e-06,0.000811767325920582,7,"Admin + Mgmt",3.88229005865179,0.000329151536170969,0
"608",52,66,0.244420792656956,1.27688151982621,63.3765844199462,55.8271014492754,0.0793211973075476,0.646634615384615,56,5,"salesforce-app-development",1.18999166631774,0.253968253968254,0.571428571428571,"crm, salesforce-apex, salesforce.com",0.0467818031497836,20,1220.49543595358,0.000242013552758955,3.67184182974825e-06,0.000705914031038206,7,"Admin + Mgmt",3.56489644004835,0.000484035672158166,0
"609",211,243,-0.188457697522817,0.828235539112584,-43.2749603068082,19.4435733984375,0.0427997100835061,0.61096707285455,145,7,"spanish",0.843759584640078,0.351145038167939,0.396946564885496,"english, translation, translation-english-spanish",0.0226146666562446,19,1177.62897085078,0.000237981913374584,0.00153846605542268,0.00076461300235947,5,"Writing",2.48439861005953,0.000164339754025442,0
"610",21,22,0.147237908871723,1.15862957849864,79.8286730436813,61.4791666666667,0.134579282009464,0.451612903225806,15,1,"tax-form-filing",1.10349874606065,0.5,0.6875,"bookkeeping, tax-law, tax-preparation",-0.069158670943214,12,419.665394679075,0.000218483722962639,2.95623428520934e-06,0.00026134826891169,6,"Finance + Legal",2.74209137211884,0.00103239111584342,0
"611",94,150,0.334864874240942,1.3977515002287,96.1738991677038,66.8840879197531,0.0526116806762818,0.698080553807426,56,4,"tax-law",1.1198660593951,0.361344537815126,0.470588235294118,"accounting, corporate-tax, tax-preparation",-0.0785209185824756,24,68.253485475459,0.000208116545265349,2.00729493808186e-05,0.000901069328794927,6,"Finance + Legal",3.55899461953726,0.000880039314346643,0
"612",29,30,0.0672959308644279,1.06961196253622,-40.7367463461756,20.2744444444444,0.109335712215201,0.488683805756977,41,4,"travel-agent",0.994729959620633,0.172413793103448,0.241379310344828,"administrative-support, travel-planning, travel-writing",0.160807824128725,9,1310.60330361353,0.000236630383341221,0.000377469987592047,0.000296463662757889,7,"Admin + Mgmt",2.18564511509112,0.000397487960701517,0
"613",16,25,0.0579445990718703,1.05965628814221,88.7346531030611,64.52,0.131593712658256,0.514782608695652,23,3,"us-taxation",1.17284214253003,0.375,0.458333333333333,"accounting, tax-law, tax-preparation",-0.0145565868275867,17,2330.64044017333,0.000238891543239369,9.87382742434264e-05,0.000298395980150531,6,"Finance + Legal",3.32291200868757,0.000644285762762134,0
"614",29,34,0.671112042727767,1.95641172482779,118.375891830289,74.6242448571429,0.111075563475986,0.444067796610169,45,4,"venture-capital-consulting",1.62342289465984,0.32258064516129,0.32258064516129,"business-analysis, business-plans, startup-consulting",0.391598840764306,26,2286.7475638827,0.000250878073256397,0.000202893485674895,0.000385485170224053,6,"Finance + Legal",5.28926851283602,0.000747511548416245,0
"615",136,154,-0.0232865217641175,0.976982516912635,17.8624636642025,40.2872139490446,0.0526807602506094,0.676770460181868,171,7,"woocommerce",0.942914172714837,0.275167785234899,0.342281879194631,"web-design, website-development, wordpress",-0.100683038747264,36,1070.39788861227,0.000233208955223881,0.000839535758880895,0.000912623779262415,1,"Software + Tech",3.37895079526229,0.000398342789621091,0
"616",21,24,0.0969522169242029,1.10180772460114,80.6215585360175,61.75,0.134193914724221,0.555555555555556,15,4,"salesforce-lightning",1.28070466738828,0.181818181818182,0.409090909090909,"salesforce-apex, salesforce-app-development, salesforce.com",0.106705053677997,11,1378.78487226482,0.000249003984063745,3.0143810328032e-07,0.000292368732269196,7,"Admin + Mgmt",3.07099566778117,0.00139288220056559,0
"617",56,53,0.209718326330944,1.23333061426661,-19.83372601685,27.4240185,0.0847560238909792,0.507561088059013,90,7,"event-planning",0.988466221452775,0.22,0.3,"email-handling, event-management, virtual-assistant",0.0623108938503215,14,634.697765628775,0.000228414801279123,6.26727050489425e-05,0.000365566610417214,7,"Admin + Mgmt",2.60861902680205,0.000323166780479159,0
"618",31,39,-0.285858453580557,0.751368962006509,49.2432902977885,51.0216943902439,0.104059990920181,0.582560296846011,35,4,"litigation",0.855186630484535,0.5625,0.6875,"legal-research, legal-writing, paralegal",-0.260539198385451,23,774.690046869606,0.000240615976900866,4.39436897894296e-06,0.000530836102037323,6,"Finance + Legal",2.6814327334242,0.000204262740659005,0
"619",43,48,0.129470459597691,1.13822548732734,45.1374646356633,49.6161224489796,0.0938097493104255,0.453490542558487,112,6,"negotiation",1.0000302826529,0.348837209302326,0.348837209302326,"lead-generation, relationship-management, sales",-0.107165586515551,36,4252.43147167467,0.000257931390250193,7.26809993262633e-05,0.000552638628025839,7,"Admin + Mgmt",3.58362745691629,0.000296098728637417,0
"620",45,44,0.0473704210828691,1.04851032748546,-47.1055353152662,18.098,0.0979900026627254,0.518780926675663,78,6,"office-administration",0.786854650166118,0.318181818181818,0.409090909090909,"administrative-support, data-entry, virtual-assistant",-0.0123920956258279,21,2173.07987935091,0.000236350744504845,0.000473446215937638,0.00035795362016128,7,"Admin + Mgmt",2.39559663765776,0.000425468896758446,0
"621",28,24,-0.332529344834935,0.717107625150334,-56.4402713028254,14.90248,0.124185315845531,0.470186498555293,47,5,"order-processing",0.858294256088922,0.478260869565217,0.521739130434783,"customer-service, customer-support, email-handling",0.118368869006428,17,3544.73408758927,0.000238606537819136,2.37958496238015e-05,0.000274983024685974,7,"Admin + Mgmt",2.43173073947794,0.000663257075545221,0
"622",116,123,0.0154044129230261,1.01552367247935,-34.8839900471864,22.2909022556391,0.0578769131789939,0.738811542261125,132,7,"email-communication",0.943010622339422,0.51219512195122,0.691056910569106,"appointment-scheduling, communication, virtual",0.0801360560685515,22,0,0.000143926309729419,0.000382959641319143,0.00175709005797395,7,"Admin + Mgmt",2.914885867619,0.000972149510676539,0
"623",129,127,0.208446992806442,1.23176363599696,-8.52541748635505,31.2927586206897,0.0550663359259138,0.679933872356978,86,7,"executive",0.955467172045338,0.733333333333333,0.746666666666667,"communication, email-communication, virtual",-0.010984333841736,22,0,0.000147470874502286,0.0002018406964702,0.00128283649800165,7,"Admin + Mgmt",2.95338959158235,0.000391474727679376,0
"624",55,49,0.0423274055582319,1.04323598410208,-33.2174489560416,22.8489655172414,0.0867746656887647,0.637662842698814,74,7,"file-management",0.955467172045338,0.653061224489796,0.795918367346939,"communication, email-communication, virtual",0.0850421677977665,24,0,0.000173040318394186,0.00023472724295202,0.00113162955782657,7,"Admin + Mgmt",3.03652610589041,0.000339912893090205,0
"625",14,21,-0.111058960209068,0.894885984708801,37.3772240128032,46.9766666666667,0.143794181096662,0.345238095238095,28,4,"immigration-law",0.855186630484535,0.307692307692308,0.384615384615385,"legal-research, legal-writing, paralegal",-0.235317380750445,10,1371.38810043326,0.000221092195445501,3.23082433790808e-06,0.000216133732047816,6,"Finance + Legal",1.9691399870815,0.00169753003628959,0
